StatID,MatchID,PlayerID,MinutesPlayed,DistanceCoveredKM,Sprints,AvgHeartRate,MaxSpeedKMH,PassAccuracyPct,ShotsOnTarget,Tackles,Fouls,YellowCards,RedCards,MatchRating
13524,1641,104,89,9.41,40,150,28.96,74.57,0,2,1,0,0,6.94
13525,1641,96,69,10.54,15,160,24.75,91.5,1,3,1,0,0,8.14
13526,1641,99,56,7.97,30,136,34.03,67.2,0,4,0,0,0,7.04
13527,1641,103,80,11.55,10,144,32.44,80.7,1,4,0,0,0,7.78
13528,1641,111,49,9.38,24,148,30.9,90.08,0,5,4,0,0,8.21
13529,1642,117,69,6.33,0,146,29.74,91.63,3,3,1,0,0,5.86
13530,1642,114,19,7.19,19,161,35.32,83.01,2,0,0,1,0,7.67
13531,1642,112,98,8.99,27,143,26.14,90.83,0,0,2,0,0,5.59
13532,1642,92,83,6.5,8,146,29.43,85.6,0,1,3,0,0,7.15
13533,1642,120,56,10.9,36,136,33.04,87.75,0,1,1,0,0,6.52
13534,1642,99,79,10.34,35,126,33.65,89.71,1,2,1,0,0,7.14
13535,1642,94,73,10.38,23,173,29.49,78.06,1,3,1,0,0,7.44
13536,1642,104,99,9.78,44,138,30.64,73.2,0,1,0,1,0,5.98
13537,1642,108,63,6.81,13,151,34.72,66.92,0,2,0,0,0,6.54
13538,1642,107,53,9.31,32,149,33.38,91.12,0,1,1,0,0,6.19
13539,1642,109,47,13.08,13,152,31.48,89.76,1,1,1,0,0,5.9
13540,1642,91,96,8.67,20,145,29.17,84.76,1,3,1,1,0,7.52
13541,1642,106,87,11.95,19,127,28.68,90.09,2,2,2,0,0,7.91
13542,1642,118,51,13.38,21,162,30.69,75.99,1,6,2,1,0,6.18
13543,1643,104,18,9.38,32,148,28.84,91.38,1,3,1,0,0,6.94
13544,1643,112,68,8.87,29,132,27.93,92.23,2,3,1,0,0,8.34
13545,1643,92,87,2.0,13,136,28.42,73.8,0,3,0,0,0,6.56
13546,1643,106,82,6.79,40,141,29.53,97.0,0,1,0,1,1,5.48
13547,1643,96,32,10.47,22,148,29.25,79.78,1,4,0,0,0,6.61
13548,1643,95,91,7.47,26,149,27.31,76.26,0,1,1,0,0,6.31
13549,1643,116,54,11.15,21,157,32.73,77.16,1,6,1,0,0,6.01
13550,1643,119,67,9.08,24,148,29.4,87.78,0,2,1,0,0,6.43
13551,1643,107,94,14.08,6,160,29.18,83.13,0,3,3,0,0,7.1
13552,1643,108,54,10.94,14,141,31.69,97.0,0,2,2,0,0,6.67
13553,1643,113,87,8.84,30,161,22.0,73.18,0,0,3,0,0,7.31
13554,1643,109,97,8.41,32,136,30.13,93.98,1,0,2,0,0,7.37
13555,1643,115,53,6.43,25,140,28.66,91.17,0,3,1,0,0,8.04
13556,1643,105,60,10.84,32,140,31.0,67.18,1,3,2,1,0,6.06
13557,1643,100,97,5.37,1,166,31.91,79.67,0,2,0,0,0,6.7
13558,1643,101,69,10.05,30,146,32.62,78.55,1,2,0,0,0,7.21
13559,1644,96,66,10.69,33,147,23.13,87.32,2,2,0,0,0,7.0
13560,1644,92,63,7.3,0,140,29.89,83.71,3,3,0,0,0,6.7
13561,1644,116,70,10.82,29,157,33.52,78.41,1,3,3,0,0,6.52
13562,1644,97,41,8.8,30,156,32.95,94.89,1,1,2,0,0,6.47
13563,1644,94,56,10.69,20,132,29.18,77.23,1,2,5,0,0,6.24
13564,1644,103,88,10.57,34,145,35.67,81.88,1,4,1,0,0,5.47
13565,1644,117,52,5.3,6,166,26.37,80.18,0,2,3,0,0,6.67
13566,1644,115,71,10.71,34,154,35.21,80.32,2,2,0,0,0,6.42
13567,1644,120,100,11.24,12,151,29.31,84.64,1,4,1,1,0,6.17
13568,1644,109,74,10.45,33,140,22.6,90.98,0,3,3,0,0,6.81
13569,1644,101,68,10.37,19,141,33.76,82.4,4,1,2,1,0,7.53
13570,1644,99,76,9.47,18,178,30.94,90.07,1,3,1,0,0,8.02
13571,1644,100,85,9.43,0,148,25.15,73.82,1,4,2,1,0,6.63
13572,1644,102,83,11.6,23,145,33.22,84.41,1,2,1,0,0,7.44
13573,1644,118,44,11.6,35,130,36.0,85.33,6,0,1,0,0,6.52
13574,1644,93,55,9.08,31,159,31.0,84.76,1,1,1,0,0,7.96
13575,1644,114,50,7.4,33,167,27.51,72.18,2,2,2,0,0,6.19
13576,1645,95,59,11.3,26,171,32.53,79.05,0,0,2,0,0,7.23
13577,1645,100,92,3.42,4,152,22.0,82.86,1,2,2,0,0,6.11
13578,1645,110,72,12.67,23,137,31.74,73.51,0,1,0,0,0,6.17
13579,1645,103,68,7.84,31,143,29.72,92.55,1,1,0,0,0,5.86
13580,1645,119,76,5.96,30,147,36.0,90.32,0,1,0,1,0,6.74
13581,1645,91,62,10.66,26,158,31.99,72.58,2,3,2,0,0,7.0
13582,1645,98,90,11.28,30,133,25.83,76.63,0,3,0,0,0,6.68
13583,1645,115,48,11.33,42,144,25.99,87.64,2,3,2,0,0,7.32
13584,1645,120,66,7.11,24,160,32.88,71.17,1,2,1,0,0,6.02
13585,1645,111,54,10.4,33,152,26.33,94.9,6,4,1,0,0,6.11
13586,1645,97,61,10.01,31,149,26.78,85.83,1,5,0,0,0,6.77
13587,1645,102,73,8.3,38,136,27.08,77.34,0,3,2,0,0,5.15
13588,1645,104,100,9.48,21,154,36.0,89.17,4,6,1,0,0,6.19
13589,1645,99,71,8.05,28,140,34.54,92.78,1,0,1,0,0,8.71
13590,1645,92,68,8.16,11,149,27.52,83.55,1,4,2,0,0,5.93
13591,1645,106,86,7.41,22,140,33.33,87.42,0,1,1,0,0,6.22
13592,1646,113,78,9.06,26,147,23.06,85.89,1,1,1,0,0,4.91
13593,1646,103,97,6.41,30,163,28.35,85.27,3,3,2,0,0,7.06
13594,1646,110,74,5.46,36,148,30.72,89.57,0,3,3,0,0,6.84
13595,1646,99,73,9.27,25,144,26.97,78.44,1,1,1,0,0,7.27
13596,1646,102,74,8.29,34,127,32.85,81.29,1,1,1,0,0,6.07
13597,1646,94,79,7.16,27,145,29.93,94.98,1,0,1,0,0,7.22
13598,1646,95,44,11.67,28,134,30.4,72.63,2,1,1,0,0,7.5
13599,1646,117,51,4.29,10,126,36.0,77.42,0,3,0,1,0,7.19
13600,1646,92,73,5.04,0,167,28.32,81.94,1,1,3,0,0,8.46
13601,1646,101,58,6.94,20,148,29.1,71.98,1,1,2,0,0,7.61
13602,1646,106,62,12.59,15,169,29.57,82.04,4,2,0,0,0,6.63
13603,1646,97,85,10.92,34,146,29.64,83.26,2,2,2,0,0,7.09
13604,1646,93,100,8.13,17,155,25.75,83.02,1,0,1,0,0,8.22
13605,1646,96,62,10.5,28,128,33.32,69.82,3,0,1,1,0,6.49
13606,1647,99,89,10.55,15,152,30.5,89.08,0,2,0,0,0,6.67
13607,1647,116,75,10.59,43,164,28.89,77.91,2,2,3,0,0,7.68
13608,1647,115,85,7.85,23,164,30.74,80.15,2,5,1,0,0,5.14
13609,1647,94,83,10.97,19,131,36.0,88.74,0,1,2,0,0,5.82
13610,1647,106,58,6.98,26,175,27.35,78.8,0,2,2,0,0,6.33
13611,1647,97,82,7.63,34,148,27.37,93.15,3,2,2,0,0,6.01
13612,1647,95,46,10.71,27,143,31.71,80.11,0,4,4,0,0,7.31
13613,1647,113,69,9.62,34,137,26.5,89.15,2,6,0,0,0,7.29
13614,1647,110,77,10.84,21,152,32.97,76.54,0,2,2,0,0,6.76
13615,1647,102,96,4.54,23,143,36.0,75.73,3,0,1,0,0,6.67
13616,1647,117,57,6.45,0,148,33.82,80.03,2,4,0,0,0,6.61
13617,1647,107,90,10.27,31,159,27.15,79.9,1,3,1,0,0,7.17
13618,1647,91,90,10.64,13,138,34.86,82.97,2,3,0,0,0,7.01
13619,1647,93,88,9.69,25,153,36.0,78.57,3,1,0,0,0,5.27
13620,1647,118,60,6.58,29,145,27.06,86.92,3,0,3,0,0,7.1
13621,1648,102,85,11.44,34,155,30.94,80.49,1,3,1,0,0,6.79
13622,1648,115,50,12.75,28,126,36.0,87.9,2,0,1,0,0,7.01
13623,1648,97,69,14.35,40,132,27.04,80.67,1,4,0,0,0,7.51
13624,1648,107,59,9.91,9,158,32.7,91.92,1,2,0,0,0,6.26
13625,1648,116,74,12.71,38,145,28.33,95.84,0,4,2,0,0,7.26
13626,1648,105,99,8.67,29,148,28.03,79.84,0,2,1,0,0,4.72
13627,1648,110,56,9.55,23,138,36.0,90.69,0,5,2,0,0,5.05
13628,1648,96,91,6.9,29,153,25.73,82.9,4,2,1,0,0,7.39
13629,1648,112,62,7.43,24,136,34.81,88.51,2,2,2,1,0,8.18
13630,1648,113,87,8.56,41,128,30.22,83.52,3,6,1,0,0,6.57
13631,1648,108,93,10.87,18,133,31.36,79.5,2,6,2,0,0,5.77
13632,1648,94,68,8.35,12,155,33.05,74.55,1,3,0,0,0,7.79
13633,1648,95,92,10.28,17,125,31.37,88.81,1,0,1,1,0,8.41
13634,1648,103,100,11.37,31,156,33.34,88.98,1,1,2,0,0,5.93
13635,1648,91,57,12.11,29,142,29.93,80.19,1,2,0,1,0,8.0
13636,1648,106,33,9.74,29,130,30.01,77.75,1,2,2,0,0,7.67
13637,1648,118,89,8.98,22,148,30.0,79.49,2,2,2,0,0,6.91
13638,1648,99,86,9.2,28,169,28.86,87.09,1,1,2,0,0,6.02
13639,1649,98,48,8.33,18,141,29.0,92.23,1,0,2,0,0,6.23
13640,1649,120,60,11.44,31,169,33.58,73.24,1,0,1,0,0,7.11
13641,1649,107,56,10.91,31,137,30.29,74.75,1,2,0,0,0,6.73
13642,1649,94,93,6.54,35,128,32.29,91.27,0,2,2,0,0,8.28
13643,1649,91,61,13.29,24,148,34.86,73.69,1,2,1,1,0,5.03
13644,1649,101,92,12.43,31,133,31.92,87.77,0,0,2,1,0,6.36
13645,1649,93,55,12.49,23,159,26.58,65.48,1,1,2,0,0,6.15
13646,1649,115,32,9.6,18,142,28.58,76.13,0,2,1,0,0,7.63
13647,1649,104,80,10.49,49,154,32.79,89.88,1,0,5,0,0,5.7
13648,1649,117,64,2.11,15,135,32.99,73.66,2,3,3,0,0,6.67
13649,1649,110,79,10.72,22,164,29.44,83.87,2,1,3,0,0,7.08
13650,1649,102,100,14.33,16,140,33.28,86.08,1,2,0,0,0,6.72
13651,1649,113,73,8.88,11,114,32.65,69.93,1,2,2,0,0,8.29
13652,1649,108,92,9.75,30,150,31.76,85.43,1,2,0,0,0,6.49
13653,1649,118,62,9.18,41,131,29.48,80.39,0,1,3,1,0,6.72
13654,1650,110,94,9.53,18,146,24.71,77.9,1,1,2,0,0,6.98
13655,1650,97,63,8.9,21,163,36.0,91.78,2,4,1,0,0,7.73
13656,1650,113,54,10.3,33,166,33.51,85.45,3,2,0,0,0,7.07
13657,1650,92,36,5.26,0,149,29.02,85.06,1,2,1,0,0,6.89
13658,1650,108,96,10.56,33,140,26.73,71.74,3,1,0,0,0,7.42
13659,1650,100,64,6.5,4,164,32.51,91.35,1,3,0,0,0,6.06
13660,1650,104,97,8.91,35,166,27.7,73.37,0,5,3,0,0,6.9
13661,1650,118,82,7.79,40,143,24.72,86.48,1,6,0,0,0,6.41
13662,1650,102,70,6.93,33,141,36.0,76.1,1,2,1,0,0,8.12
13663,1650,111,31,8.45,26,151,25.88,80.84,2,2,3,0,0,6.17
13664,1650,106,39,10.28,21,126,33.34,82.07,3,1,4,0,0,7.82
13665,1650,105,88,8.12,16,138,27.01,72.92,2,2,0,1,0,5.91
13666,1650,95,81,8.85,40,128,34.46,81.79,0,2,1,1,0,6.71
13667,1650,119,57,11.07,15,132,23.46,57.7,1,1,0,0,0,6.1
13668,1651,95,52,10.36,20,150,30.5,87.67,1,3,0,0,0,7.69
13669,1651,115,80,10.53,25,125,28.66,83.91,1,3,1,0,0,6.25
13670,1651,100,34,2.96,14,162,25.06,74.93,0,6,0,0,0,7.4
13671,1651,107,66,8.25,38,155,25.59,85.72,2,4,0,0,0,5.77
13672,1651,111,84,7.94,19,155,28.54,74.83,2,2,0,0,0,6.46
13673,1651,109,90,10.51,32,160,33.63,75.93,2,2,0,1,0,8.22
13674,1651,91,78,8.4,35,151,27.92,87.42,2,3,1,1,0,5.82
13675,1651,93,86,10.85,35,163,36.0,81.39,1,4,3,0,0,6.61
13676,1651,98,77,12.52,24,160,31.89,69.0,0,3,1,0,0,6.43
13677,1651,106,67,8.87,34,142,29.31,85.12,2,2,1,0,0,7.04
13678,1651,92,73,2.97,4,147,28.49,86.02,1,4,2,0,0,8.72
13679,1651,112,51,12.18,18,149,29.66,63.4,2,1,3,0,0,6.72
13680,1651,116,81,10.5,34,174,27.42,81.37,0,1,2,0,0,7.53
13681,1651,94,78,10.64,24,127,29.34,87.16,0,1,2,0,0,7.23
13682,1652,102,66,7.81,18,143,36.0,76.41,0,4,1,0,0,7.35
13683,1652,92,57,8.37,4,146,36.0,82.04,2,3,0,0,0,7.87
13684,1652,107,82,10.48,30,159,32.34,85.04,2,1,3,0,0,5.54
13685,1652,113,67,9.41,35,139,33.95,82.55,2,3,0,0,0,6.06
13686,1652,100,53,4.91,15,168,29.34,68.06,3,2,2,0,0,6.34
13687,1652,115,65,12.02,34,150,36.0,86.89,1,7,2,1,0,6.96
13688,1652,95,61,11.3,11,174,31.01,76.73,1,2,4,0,0,6.43
13689,1652,101,71,9.4,35,157,34.47,70.14,1,2,4,0,0,8.1
13690,1652,117,71,3.81,17,150,24.25,82.03,2,2,1,0,0,6.86
13691,1652,110,89,13.4,32,165,30.87,91.41,2,1,4,0,0,5.64
13692,1652,112,64,12.65,23,159,27.79,74.25,2,2,0,0,0,7.47
13693,1652,98,74,9.62,26,153,26.09,71.75,1,3,0,0,0,5.53
13694,1652,106,52,8.24,34,148,29.02,84.87,1,5,1,1,1,7.02
13695,1652,108,68,10.16,25,143,28.97,77.66,0,3,1,0,0,7.07
13696,1652,104,61,9.2,36,156,29.8,83.34,1,4,0,1,0,6.87
13697,1652,93,95,10.59,42,142,28.04,78.46,1,1,1,0,0,6.39
13698,1652,109,67,11.9,28,148,29.78,77.44,2,4,3,0,0,8.16
13699,1653,110,44,8.04,30,143,23.98,78.24,1,2,0,0,0,7.56
13700,1653,118,55,13.46,30,146,29.15,91.16,2,5,1,0,0,6.58
13701,1653,106,35,7.82,37,132,35.47,84.84,0,2,2,0,0,7.39
13702,1653,97,71,9.86,40,159,32.45,73.39,0,1,1,0,0,7.63
13703,1653,113,73,8.26,42,151,28.39,74.1,1,0,1,1,0,6.08
13704,1653,120,69,9.17,31,139,31.28,91.98,1,5,2,0,0,7.32
13705,1653,101,44,8.22,25,161,32.15,75.36,1,2,1,0,0,6.88
13706,1653,98,44,7.43,33,150,29.83,93.83,0,2,2,0,0,7.46
13707,1653,116,46,11.49,27,166,30.04,83.96,1,2,3,0,0,6.54
13708,1653,107,79,12.3,24,141,31.56,80.39,1,2,1,0,0,6.18
13709,1653,102,99,10.08,24,144,25.82,80.19,1,2,1,0,0,5.71
13710,1653,115,59,9.81,31,170,33.79,90.07,1,2,3,0,0,6.68
13711,1653,117,45,6.02,10,142,28.8,81.93,2,3,3,0,0,7.36
13712,1653,94,66,8.72,29,156,26.0,65.62,1,5,1,0,0,7.54
13713,1653,96,59,13.48,22,143,28.87,85.49,2,0,2,0,0,6.95
13714,1653,111,42,12.71,31,133,29.48,75.32,1,2,2,0,0,7.39
13715,1654,96,91,8.42,18,141,27.33,87.9,0,1,1,0,0,7.35
13716,1654,91,73,10.4,25,144,29.81,70.92,0,4,0,0,0,7.29
13717,1654,108,74,6.77,17,158,33.87,93.61,0,1,3,1,0,7.04
13718,1654,103,82,9.7,33,154,28.54,61.06,0,2,1,0,0,5.72
13719,1654,101,85,10.24,16,153,31.82,90.49,0,1,3,0,0,6.34
13720,1654,115,44,10.98,25,126,26.71,89.38,3,2,3,0,0,7.32
13721,1654,119,89,10.42,6,157,25.51,78.32,2,1,0,0,0,7.13
13722,1654,94,56,8.44,24,150,30.3,82.28,0,0,0,1,0,7.05
13723,1654,109,73,8.95,14,155,30.15,79.05,1,3,1,0,0,7.39
13724,1654,105,79,9.73,37,144,32.35,89.8,2,2,4,0,0,6.53
13725,1654,110,83,9.23,33,161,28.97,97.0,3,0,1,1,1,6.78
13726,1654,95,65,9.87,25,150,30.56,86.33,0,3,2,1,1,7.64
13727,1654,104,78,14.04,30,158,31.86,79.52,2,3,0,1,0,5.98
13728,1654,107,100,12.19,30,146,34.04,85.82,1,5,2,0,0,6.1
13729,1654,102,45,12.43,20,156,35.24,91.68,0,0,1,0,0,7.8
13730,1654,112,92,10.34,26,128,30.29,75.41,1,6,0,0,0,5.52
13731,1655,91,64,7.09,35,139,29.02,76.66,2,4,0,0,0,7.38
13732,1655,105,100,12.08,19,155,25.95,65.7,2,1,1,0,0,7.13
13733,1655,97,72,10.3,14,137,33.01,87.72,4,4,0,0,0,7.8
13734,1655,108,81,7.01,22,140,32.33,88.25,0,1,0,0,0,5.86
13735,1655,103,71,10.83,23,157,24.16,89.07,1,2,1,0,0,7.21
13736,1655,119,88,11.42,32,139,25.38,81.38,1,4,2,0,0,6.35
13737,1655,112,72,11.88,19,156,28.02,77.31,1,3,2,0,0,5.78
13738,1655,96,90,9.7,30,141,35.31,82.56,1,1,0,0,0,7.58
13739,1655,114,31,11.29,36,146,29.85,81.3,0,2,0,1,0,6.82
13740,1655,98,55,11.15,30,147,22.0,70.84,2,3,1,0,0,7.4
13741,1655,93,83,10.69,15,151,31.22,83.14,2,4,3,0,0,6.15
13742,1655,102,46,8.17,38,125,31.29,89.64,0,1,3,0,0,5.71
13743,1655,100,79,4.19,0,145,33.66,81.52,1,3,0,0,0,7.35
13744,1655,101,96,11.69,13,143,25.78,84.47,2,3,0,0,0,6.0
13745,1655,115,73,8.96,22,155,29.17,72.37,0,5,0,0,0,4.67
13746,1655,94,60,8.9,37,164,34.63,84.15,2,2,1,0,0,7.58
13747,1655,120,84,9.37,39,166,32.51,96.7,1,5,2,0,0,7.5
13748,1655,110,85,9.3,27,145,26.29,90.78,2,3,0,0,0,6.37
13749,1656,95,50,13.01,23,136,30.94,83.72,1,1,0,0,0,5.85
13750,1656,114,65,13.83,29,138,30.26,84.59,0,3,0,0,0,7.49
13751,1656,117,68,7.5,4,153,34.22,77.87,1,0,1,0,0,6.99
13752,1656,119,69,12.52,35,155,25.9,71.22,2,2,0,0,0,6.45
13753,1656,99,71,8.15,22,152,34.48,80.71,2,1,0,0,0,6.18
13754,1656,102,66,11.84,28,164,25.18,84.77,1,3,0,1,0,7.18
13755,1656,111,99,11.5,30,153,27.61,81.23,2,4,2,0,0,7.79
13756,1656,110,67,10.54,31,141,29.76,72.78,0,4,1,1,1,7.55
13757,1656,109,48,6.19,1,146,26.8,83.78,0,2,1,1,0,6.15
13758,1656,96,73,10.8,27,162,29.08,71.76,1,3,2,0,0,6.3
13759,1656,103,55,8.97,33,163,34.98,76.82,0,2,4,0,0,7.08
13760,1656,92,66,3.39,0,147,25.96,70.14,0,1,3,0,0,6.8
13761,1656,115,88,10.68,26,169,31.1,94.37,3,0,1,0,0,5.4
13762,1656,93,70,9.58,26,174,27.49,77.21,1,1,1,0,0,7.67
13763,1656,112,64,10.35,31,134,30.43,72.6,2,5,1,0,0,5.88
13764,1657,118,73,14.28,21,177,28.98,78.41,0,2,2,1,0,7.44
13765,1657,119,92,10.24,30,142,32.66,86.16,0,2,2,0,0,6.5
13766,1657,111,87,11.34,22,114,36.0,90.04,0,3,4,0,0,7.16
13767,1657,100,42,4.85,8,146,31.58,79.04,1,5,1,0,0,7.67
13768,1657,105,89,9.87,24,161,30.03,94.9,1,1,2,0,0,6.43
13769,1657,110,84,11.27,23,156,24.43,97.0,2,1,0,0,0,6.44
13770,1657,104,100,12.07,15,158,28.22,67.74,1,3,1,0,0,6.01
13771,1657,91,61,10.64,36,122,34.48,84.93,1,5,0,0,0,5.77
13772,1657,94,68,9.32,30,132,25.42,82.9,0,1,4,0,0,5.99
13773,1657,106,76,8.34,26,168,32.37,86.78,1,2,0,0,0,7.94
13774,1657,113,67,6.97,42,156,25.99,82.5,2,2,1,0,0,6.32
13775,1657,101,48,11.67,33,151,27.23,78.82,2,5,0,0,0,7.13
13776,1657,107,100,8.19,41,164,29.52,74.27,1,1,0,1,0,6.9
13777,1657,109,73,6.81,22,143,26.13,86.35,2,6,1,0,0,6.27
13778,1657,98,57,7.52,24,140,27.06,80.18,1,2,2,1,0,6.43
13779,1657,116,76,8.51,16,175,34.76,93.69,1,1,0,0,0,8.49
13780,1657,103,74,10.57,29,164,34.28,78.78,2,1,0,0,0,7.53
13781,1658,99,74,11.18,26,154,24.74,84.66,2,5,4,0,0,5.53
13782,1658,94,54,12.71,33,153,30.0,87.37,1,0,2,1,0,7.31
13783,1658,118,68,8.95,25,152,27.7,76.12,2,2,1,0,0,5.65
13784,1658,92,51,6.3,5,163,31.81,84.67,1,0,2,0,0,6.1
13785,1658,98,66,10.43,26,155,25.87,79.49,1,0,1,0,0,7.17
13786,1658,110,67,9.08,23,154,27.15,84.61,1,2,1,0,0,6.1
13787,1658,95,72,9.83,24,139,31.97,92.84,0,2,2,0,0,6.85
13788,1658,119,73,5.41,30,146,32.59,90.58,1,1,1,0,0,7.54
13789,1658,96,53,10.05,25,162,29.41,82.17,1,2,0,1,0,6.45
13790,1658,117,82,3.76,0,148,30.54,74.56,1,3,0,0,0,7.27
13791,1658,105,75,6.88,23,142,34.15,85.58,0,3,3,0,0,6.52
13792,1658,107,100,9.01,45,146,31.3,87.76,1,3,0,0,0,7.08
13793,1658,97,53,10.89,27,142,29.57,86.05,2,1,0,0,0,5.55
13794,1658,115,50,10.2,41,153,32.09,79.28,1,2,2,1,0,7.76
13795,1658,116,57,7.24,37,150,28.26,85.29,0,2,2,0,0,6.63
13796,1658,111,61,8.38,32,144,28.06,83.55,1,2,1,0,0,7.47
13797,1658,114,55,12.58,41,137,27.42,83.43,1,3,1,0,0,6.25
13798,1658,100,38,7.57,0,142,29.21,84.51,0,3,0,0,0,6.73
13799,1659,120,75,7.53,22,140,31.07,71.09,2,0,2,0,0,6.16
13800,1659,112,51,9.68,26,152,28.15,69.62,2,3,1,1,0,6.83
13801,1659,119,59,8.92,32,170,28.26,85.91,0,2,3,0,0,7.08
13802,1659,108,94,11.15,20,169,27.98,67.65,0,3,1,0,0,6.75
13803,1659,99,76,10.52,22,150,32.45,77.77,0,2,2,0,0,6.94
13804,1659,111,58,7.93,22,139,31.63,86.51,3,3,3,0,0,6.2
13805,1659,97,93,13.33,25,146,34.74,88.31,1,3,2,0,0,5.03
13806,1659,100,88,6.27,1,131,28.12,89.43,2,3,1,0,0,6.23
13807,1659,106,58,11.48,19,147,26.94,82.48,2,5,0,0,0,5.4
13808,1659,103,82,11.74,27,140,26.57,78.81,0,2,3,0,0,6.88
13809,1659,114,82,10.33,16,148,33.69,74.14,1,0,1,0,0,8.88
13810,1659,117,44,2.27,14,157,26.47,78.22,2,1,0,0,0,5.91
13811,1659,102,100,7.11,16,152,30.32,78.73,2,3,0,0,0,6.58
13812,1659,113,73,13.53,22,136,32.3,82.71,1,0,2,0,0,7.47
13813,1659,115,47,12.42,24,132,30.29,81.41,3,1,1,0,0,7.12
13814,1659,96,81,12.95,25,159,29.92,82.04,1,2,1,0,0,7.31
13815,1659,98,53,9.11,33,145,24.91,87.96,0,4,1,0,0,8.04
13816,1659,107,67,8.54,24,147,31.06,78.38,0,2,0,0,0,6.56
13817,1660,112,50,12.86,25,148,25.09,74.04,1,2,1,0,0,6.63
13818,1660,111,51,8.37,24,134,31.96,83.7,2,3,0,0,0,6.93
13819,1660,99,60,9.34,40,153,31.21,78.86,1,0,2,0,0,5.5
13820,1660,97,78,12.31,41,141,26.19,79.51,1,3,2,0,0,6.38
13821,1660,114,93,11.34,12,162,28.96,82.71,0,5,0,0,0,6.83
13822,1660,92,54,7.32,7,155,25.39,74.97,4,3,4,0,0,6.55
13823,1660,103,56,9.99,43,151,29.71,83.81,3,1,0,0,0,6.47
13824,1660,115,82,10.81,28,150,32.53,87.88,0,1,3,0,0,6.85
13825,1660,104,44,11.99,30,174,32.16,88.01,0,2,2,0,0,7.03
13826,1660,101,87,6.01,22,130,30.57,87.57,1,1,0,0,0,7.12
13827,1660,100,78,4.62,10,150,26.75,72.82,1,1,0,0,0,7.98
13828,1660,117,57,6.7,0,151,26.76,89.3,1,1,1,0,0,7.27
13829,1660,94,100,9.66,34,150,32.69,85.72,2,1,1,0,0,7.71
13830,1660,95,70,7.66,39,150,32.56,89.85,0,1,1,1,0,7.22
13831,1660,116,62,11.77,41,160,31.68,89.79,1,1,2,0,0,5.73
13832,1660,96,68,9.35,24,141,25.66,83.04,1,1,1,0,0,7.69
13833,1660,118,97,14.19,39,144,32.6,78.29,2,1,2,1,0,6.88
13834,1661,96,64,9.94,30,142,32.08,66.12,1,2,0,0,0,7.08
13835,1661,111,79,12.03,14,160,22.0,94.95,0,0,3,0,0,7.1
13836,1661,94,62,12.32,24,141,29.66,77.28,4,1,0,0,0,7.15
13837,1661,110,88,10.52,20,135,32.15,93.66,0,1,0,0,0,6.19
13838,1661,112,97,10.9,32,152,36.0,78.82,1,3,1,0,0,6.52
13839,1661,91,19,10.6,13,129,27.16,85.55,0,3,1,1,0,6.72
13840,1661,113,81,9.42,30,140,31.68,87.76,4,2,2,0,0,6.25
13841,1661,120,60,10.16,39,136,31.51,72.17,1,2,1,0,0,6.26
13842,1661,107,71,9.14,29,154,27.63,86.14,1,2,3,0,0,6.5
13843,1661,101,48,9.05,24,162,25.59,84.5,3,3,1,1,1,5.36
13844,1661,98,59,7.63,24,132,34.92,72.11,3,1,3,0,0,5.72
13845,1661,100,90,5.3,13,151,25.26,76.3,0,2,0,1,0,7.17
13846,1661,99,47,9.67,43,166,32.81,70.4,3,3,1,0,0,8.55
13847,1661,104,92,8.47,24,150,31.59,66.62,2,4,3,0,0,7.29
13848,1661,97,65,8.64,25,139,31.11,86.3,1,1,0,0,0,7.65
13849,1662,113,68,8.39,30,149,31.34,84.18,0,3,1,0,0,6.81
13850,1662,120,73,11.08,19,140,26.33,84.44,1,2,2,0,0,7.83
13851,1662,103,38,10.5,33,152,32.05,71.76,0,2,1,0,0,7.11
13852,1662,117,44,4.95,8,145,28.24,73.26,2,2,0,0,0,6.68
13853,1662,99,87,9.3,31,130,31.31,80.47,0,1,2,1,1,7.46
13854,1662,111,60,11.46,20,151,34.69,80.47,0,4,3,0,0,6.14
13855,1662,92,75,3.97,20,118,30.8,78.49,0,3,1,0,0,7.85
13856,1662,104,39,8.24,30,135,36.0,79.5,1,4,0,1,0,6.52
13857,1662,118,66,10.25,38,152,35.22,72.11,2,2,2,0,0,6.63
13858,1662,114,38,11.62,30,146,33.83,85.01,1,3,0,1,0,6.7
13859,1662,97,51,10.14,22,138,29.75,88.14,2,2,1,0,0,7.18
13860,1662,107,50,8.24,6,150,28.46,93.06,1,3,1,0,0,7.0
13861,1662,119,86,8.41,33,174,33.27,68.45,0,2,0,0,0,5.92
13862,1662,109,68,9.89,26,165,25.24,84.82,1,1,0,0,0,8.22
13863,1663,97,64,11.33,25,131,24.85,79.95,1,1,0,0,0,6.71
13864,1663,110,53,9.27,36,153,24.68,85.71,0,1,0,0,0,6.63
13865,1663,101,68,6.47,13,143,29.55,80.14,3,3,1,0,0,5.9
13866,1663,99,48,10.55,26,144,29.09,81.69,2,4,0,0,0,7.74
13867,1663,113,87,5.89,10,141,29.11,83.09,0,3,1,0,0,5.4
13868,1663,107,91,8.38,21,157,24.47,85.11,1,1,2,0,0,6.97
13869,1663,93,51,7.77,30,143,35.73,89.08,1,1,1,0,0,5.6
13870,1663,102,77,7.53,25,162,35.5,74.85,2,6,1,0,0,6.2
